accuracy_pct,speed_score,completed,hints_used,attempts,current_difficulty,rolling_score,target_difficulty
78.0,46.17,1.0,0,1,2,63.36,2
60.29,53.1,1.0,1,3,2,54.75,2
65.69,50.11,1.0,0,1,1,56.64,1
68.69,53.78,1.0,0,1,2,62.68,2
71.45,45.09,1.0,1,4,1,57.02,1
69.15,45.5,1.0,1,2,3,55.43,3
56.07,15.6,0.0,0,2,4,29.76,3
88.94,57.6,1.0,0,1,4,77.78,4
59.49,33.41,1.0,1,3,2,48.83,1
67.34,14.1,1.0,2,2,1,47.09,1
79.98,50.65,1.0,1,2,2,67.07,2
60.35,52.06,0.0,2,2,2,36.93,1
73.82,36.83,1.0,1,2,1,53.04,1
55.81,49.81,1.0,0,3,4,56.76,3
94.91,60.55,1.0,0,1,1,71.55,2
49.89,46.1,1.0,3,2,3,44.57,2
58.7,44.27,1.0,0,3,2,59.28,1
73.45,70.29,1.0,1,3,2,66.44,2
45.71,30.4,0.0,1,1,3,29.9,2
68.1,26.85,1.0,1,2,3,46.45,2
51.32,26.53,0.0,3,4,3,18.67,2
78.46,59.79,1.0,0,2,1,66.85,1
77.9,63.45,1.0,0,2,3,71.18,3
81.22,53.74,1.0,0,1,3,68.41,3
81.78,66.52,1.0,0,1,1,69.51,1
47.58,52.53,0.0,3,3,3,20.22,2
78.77,66.74,1.0,0,4,3,69.22,3
94.11,53.27,1.0,0,1,1,73.35,1
79.6,43.71,1.0,0,2,1,66.48,1
59.68,33.35,1.0,0,3,3,54.29,2
71.09,60.51,1.0,0,1,4,64.94,4
55.39,48.46,0.0,2,4,5,28.02,4
71.87,39.3,1.0,0,1,2,62.53,2
73.73,55.31,1.0,0,1,2,69.32,2
73.19,60.35,1.0,2,2,2,60.35,2
64.57,29.21,1.0,0,3,4,49.18,3
80.53,56.4,1.0,0,1,1,66.83,1
58.81,33.49,0.0,1,6,3,26.18,2
84.15,68.46,1.0,0,2,2,76.7,2
100.0,60.45,1.0,0,1,2,78.26,3
60.49,58.23,1.0,2,1,3,52.0,3
83.77,100.0,1.0,0,1,3,84.92,3
90.59,62.28,1.0,0,1,1,74.46,2
81.57,77.91,1.0,0,2,3,83.83,3
80.43,31.29,1.0,0,2,2,59.98,2
70.79,46.46,0.0,0,2,1,46.85,1
80.93,54.52,1.0,0,1,1,62.65,1
74.36,43.1,1.0,2,3,4,49.63,4
26.36,21.23,0.0,2,5,4,10.79,3
100.0,78.13,1.0,0,1,1,81.94,2
83.93,68.12,1.0,0,1,2,75.4,2
46.7,18.67,1.0,2,3,4,33.19,3
81.07,89.69,1.0,1,2,3,74.46,3
100.0,75.58,1.0,0,1,2,86.76,3
75.83,58.43,1.0,0,5,2,64.45,2
47.17,10.0,0.0,2,2,4,18.51,3
59.15,49.11,1.0,2,5,1,48.84,1
72.05,54.14,1.0,1,1,4,62.8,4
69.23,68.24,1.0,0,3,1,75.67,1
100.0,83.2,1.0,0,1,1,89.39,2
80.68,48.15,1.0,0,1,3,68.95,3
85.68,84.93,1.0,0,1,1,82.29,2
53.34,25.65,1.0,4,3,5,31.53,4
61.07,58.7,1.0,0,1,2,62.79,2
92.74,62.66,1.0,1,1,2,72.6,3
62.12,60.76,0.0,1,1,2,38.61,1
66.57,50.47,1.0,1,3,3,59.73,3
83.71,86.48,1.0,0,2,1,70.52,1
76.89,68.27,1.0,0,2,2,65.72,2
59.02,39.39,1.0,0,1,1,56.66,1
96.29,36.04,1.0,0,1,2,72.03,2
99.54,65.45,1.0,0,1,1,74.12,2
65.16,40.4,1.0,0,3,2,61.77,2
61.4,63.95,1.0,1,3,4,60.6,4
62.7,58.28,1.0,1,2,2,57.79,2
83.53,71.1,1.0,0,2,3,79.14,3
97.01,75.47,1.0,1,2,1,78.01,2
83.85,55.65,1.0,0,3,3,73.29,3
68.03,40.72,0.0,1,2,3,34.2,2
80.52,42.23,1.0,0,1,3,65.99,3
49.34,10.0,0.0,1,4,4,21.79,3
76.65,55.53,1.0,0,3,4,69.59,4
100.0,73.09,1.0,0,1,1,80.45,2
70.96,22.45,1.0,1,1,1,48.95,1
80.42,48.03,1.0,0,2,3,65.32,3
70.79,62.06,1.0,0,2,2,68.74,2
24.07,10.0,0.0,1,5,5,14.13,4
97.96,95.15,1.0,1,1,1,91.72,2
57.07,41.22,1.0,2,3,3,51.13,2
86.82,71.4,1.0,0,1,2,72.13,3
82.48,79.93,1.0,0,1,1,77.06,1
63.06,38.25,1.0,1,2,2,59.34,2
79.05,88.16,1.0,1,3,1,68.88,1
61.52,41.05,1.0,1,2,1,47.74,1
62.46,46.84,1.0,0,2,2,61.23,2
71.68,48.71,1.0,2,2,1,55.29,1
75.64,52.42,1.0,0,3,3,71.06,3
91.55,74.3,1.0,0,1,3,76.74,4
74.98,45.18,1.0,0,3,1,73.53,1
56.18,53.24,0.0,0,3,5,36.37,4
60.53,51.17,1.0,1,1,3,53.73,3
63.34,74.44,1.0,0,2,4,61.94,4
78.12,34.19,1.0,0,3,1,62.22,1
55.39,34.38,1.0,2,3,2,46.76,1
68.49,48.06,1.0,1,4,2,61.66,2
87.79,79.47,1.0,1,2,1,68.17,2
64.75,69.66,1.0,0,3,3,68.68,3
76.04,76.1,1.0,0,3,5,73.85,5
40.44,35.92,1.0,4,2,3,22.79,2
59.66,59.96,1.0,0,1,4,64.05,3
70.64,67.68,1.0,1,2,2,56.3,2
82.59,65.26,1.0,0,1,3,76.28,3
41.0,29.09,0.0,2,2,4,16.15,3
67.99,28.91,1.0,1,2,3,56.83,2
73.2,46.48,1.0,2,1,1,52.63,1
54.73,39.32,0.0,2,4,5,26.83,4
84.83,67.31,1.0,1,1,3,68.29,3
40.99,21.02,0.0,2,2,4,17.0,3
85.47,66.28,1.0,1,1,2,71.68,3
31.82,10.0,0.0,3,5,3,7.51,2
100.0,75.77,1.0,0,1,3,79.58,4
54.44,53.49,1.0,4,5,5,35.75,4
61.82,44.17,1.0,1,2,4,48.15,4
84.93,52.53,1.0,0,3,2,72.23,2
50.2,38.09,1.0,4,3,2,41.13,1
59.42,43.76,0.0,1,5,3,39.32,2
94.59,58.91,1.0,0,1,1,78.12,1
81.68,91.41,1.0,0,2,2,83.33,2
68.92,59.07,1.0,1,1,5,60.96,5
66.75,37.27,1.0,0,2,3,58.18,3
74.46,36.16,1.0,2,1,2,55.91,2
57.04,40.94,1.0,0,4,4,46.51,3
37.09,49.48,1.0,3,1,1,40.7,1
79.85,34.35,1.0,0,3,2,65.78,2
75.09,61.03,1.0,0,5,3,67.5,3
65.24,37.26,1.0,0,1,2,58.59,2
47.72,21.7,1.0,2,4,2,34.0,1
78.86,81.12,1.0,0,2,2,73.09,2
60.58,49.11,1.0,1,1,1,52.43,1
48.79,32.57,1.0,1,2,5,48.26,4
61.59,57.58,1.0,0,4,3,57.85,3
18.51,10.0,0.0,2,5,5,1.84,4
67.62,65.26,1.0,1,1,4,57.52,4
39.05,36.82,0.0,3,1,4,15.3,3
55.37,54.54,1.0,1,2,1,56.5,1
81.81,63.67,1.0,1,2,3,72.47,3
64.04,32.17,1.0,1,2,3,51.79,3
66.8,54.81,1.0,1,2,3,65.31,3
76.03,54.03,1.0,0,1,2,65.67,2
79.43,68.27,1.0,0,3,2,73.03,2
70.87,43.72,1.0,1,2,2,62.29,2
44.48,27.28,0.0,1,1,5,15.95,4
95.43,84.38,1.0,0,1,1,86.19,2
99.98,73.9,1.0,0,2,2,85.94,3
47.22,26.77,0.0,2,3,4,19.93,3
66.22,22.46,0.0,1,3,3,26.03,2
96.31,55.63,1.0,0,2,1,77.21,1
75.09,51.33,1.0,0,1,1,64.43,1
60.56,60.75,1.0,0,1,2,64.97,2
81.93,39.35,1.0,0,2,2,62.56,2
83.08,57.49,1.0,1,1,2,73.02,2
100.0,91.62,1.0,0,1,2,87.88,3
88.63,72.87,1.0,0,1,1,78.67,2
64.04,45.22,1.0,0,1,1,54.87,1
44.5,10.0,1.0,4,2,4,25.59,3
49.42,39.87,1.0,3,4,5,39.16,4
82.53,87.76,1.0,0,2,1,74.75,1
51.99,19.47,1.0,1,3,3,40.28,2
65.04,10.0,1.0,1,3,3,50.29,2
73.5,63.92,1.0,0,2,2,70.76,2
82.11,69.2,1.0,0,2,1,74.86,1
57.54,65.21,0.0,1,5,5,28.43,4
78.56,54.49,1.0,0,4,3,69.37,3
100.0,76.39,1.0,0,2,1,82.99,2
45.92,55.29,1.0,1,2,2,46.0,1
64.53,20.1,1.0,2,4,1,44.59,1
61.97,55.93,1.0,2,2,1,50.84,1
74.21,80.77,1.0,0,3,4,78.28,4
64.48,47.3,1.0,1,3,2,52.91,2
53.15,33.08,0.0,4,3,5,16.18,4
53.88,33.25,1.0,2,2,3,49.71,2
82.88,34.78,1.0,0,1,1,62.68,1
73.52,49.79,0.0,0,2,2,41.71,1
81.18,55.52,1.0,0,1,2,64.78,2
89.2,76.53,1.0,1,1,1,72.86,2
100.0,90.05,1.0,0,2,1,86.96,2
86.51,51.15,1.0,0,2,1,66.19,1
62.04,60.97,1.0,0,3,1,61.48,1
62.25,39.33,1.0,0,4,4,59.74,4
61.44,45.96,1.0,1,2,3,50.96,3
90.35,61.66,1.0,0,2,1,76.64,2
66.42,36.92,1.0,1,2,2,54.79,2
100.0,97.16,1.0,0,1,2,88.97,3
64.67,44.78,1.0,0,3,3,60.63,3
79.36,39.91,1.0,0,1,3,69.91,3
100.0,88.61,1.0,1,1,2,83.02,3
86.44,63.09,1.0,0,1,2,74.83,3
69.03,66.51,1.0,2,2,3,59.06,3
53.02,24.49,1.0,1,5,2,57.55,1
87.29,66.17,1.0,0,1,1,73.31,2
78.03,39.96,1.0,0,2,1,59.21,1
57.86,26.27,1.0,2,2,5,46.08,4
68.99,17.15,1.0,2,3,3,42.91,2
69.09,39.91,0.0,0,2,2,40.18,1
61.61,41.99,1.0,1,1,3,55.41,3
97.33,80.33,1.0,0,1,2,77.5,3
100.0,60.64,1.0,0,1,2,80.63,3
88.44,60.2,1.0,0,2,2,75.98,3
86.38,84.2,1.0,0,1,3,79.35,4
56.25,49.21,0.0,1,5,3,30.34,2
62.56,54.34,1.0,1,2,5,53.53,5
77.68,50.39,1.0,0,1,3,65.6,3
70.89,66.18,0.0,2,1,3,42.6,2
80.47,49.63,1.0,0,2,1,73.06,1
87.15,67.53,1.0,0,1,1,78.4,2
39.29,14.81,1.0,1,5,4,43.81,3
92.14,96.03,1.0,0,1,3,81.27,4
97.53,97.96,1.0,0,1,1,86.44,2
55.56,30.62,1.0,1,3,4,50.15,3
90.72,53.71,1.0,0,2,2,67.16,2
82.22,62.61,1.0,0,1,2,74.51,2
67.74,66.03,1.0,0,1,1,70.93,1
59.69,44.68,1.0,0,3,1,56.05,1
45.54,10.0,1.0,4,2,2,19.52,1
46.86,13.19,1.0,3,1,3,29.31,2
58.07,45.72,1.0,2,3,5,52.96,4
80.02,61.08,1.0,0,2,1,73.04,1
100.0,100.0,1.0,0,2,1,84.22,2
75.56,36.15,1.0,0,2,2,61.93,2
79.79,82.38,1.0,0,2,2,78.52,2
77.62,32.2,1.0,0,2,2,68.16,2
81.12,64.05,1.0,0,1,2,75.57,2
58.94,50.22,1.0,1,3,4,51.91,3
79.83,55.28,1.0,0,2,3,79.71,3
83.6,70.96,1.0,0,2,2,74.78,2
73.15,63.57,1.0,0,1,2,70.95,2
90.68,59.84,1.0,0,1,3,77.47,3
83.01,56.74,1.0,0,2,1,70.24,1
72.59,45.14,1.0,1,2,3,57.29,3
60.66,48.52,1.0,0,1,2,60.63,2
69.31,52.25,1.0,1,1,3,67.2,3
69.9,23.67,1.0,0,4,2,54.9,1
67.97,36.54,1.0,2,2,3,57.2,3
64.6,31.87,1.0,0,2,2,56.91,2
100.0,84.33,1.0,0,2,2,87.14,3
57.29,22.37,0.0,1,2,5,26.75,4
56.58,42.0,1.0,1,3,3,49.49,2
100.0,75.64,1.0,1,1,1,75.85,2
66.69,48.37,1.0,0,5,1,55.66,1
32.94,43.29,1.0,3,1,5,46.51,4
86.35,78.17,1.0,1,1,3,74.32,4
81.1,72.48,1.0,0,1,3,76.98,3
69.64,48.61,1.0,1,4,1,62.34,1
70.86,61.36,0.0,0,3,3,46.24,2
66.61,48.02,1.0,1,2,2,59.3,2
98.41,64.79,1.0,0,3,3,77.33,4
70.29,43.3,1.0,0,4,2,58.92,2
84.65,59.19,1.0,0,2,2,69.13,2
72.09,63.38,1.0,2,2,1,56.55,1
91.63,62.34,1.0,0,2,2,89.68,3
67.38,33.32,1.0,1,2,2,58.44,2
79.9,50.26,1.0,0,2,1,71.66,1
84.78,90.09,1.0,0,1,2,85.65,2
75.32,48.33,1.0,0,2,2,69.21,2
68.39,46.96,1.0,1,2,2,58.45,2
57.46,37.53,1.0,1,2,5,50.67,4
77.04,43.88,1.0,1,2,2,56.75,2
78.0,42.12,1.0,0,2,1,63.4,1
62.22,33.6,1.0,1,3,4,46.61,4
36.49,14.87,0.0,2,5,4,12.17,3
88.76,55.92,1.0,0,2,2,73.19,2
67.56,44.7,1.0,1,1,2,56.06,2
83.91,49.75,1.0,1,1,1,69.61,1
56.74,69.79,1.0,1,1,3,54.04,2
100.0,81.37,1.0,0,1,1,90.7,2
86.19,38.0,1.0,0,1,3,73.04,3
26.23,10.0,0.0,3,3,2,2.63,1
48.18,49.77,0.0,3,3,3,15.22,2
100.0,83.35,1.0,0,1,1,80.56,2
72.69,53.87,1.0,1,2,5,64.28,5
86.13,78.36,0.0,0,2,2,57.8,1
68.19,50.96,1.0,1,2,1,55.16,1
59.07,37.48,1.0,1,1,2,48.41,1
62.98,18.87,1.0,1,2,3,60.89,2
65.31,41.75,1.0,1,4,3,53.89,3
74.03,30.7,1.0,1,1,2,56.29,2
75.05,80.2,1.0,0,2,3,71.62,3
64.91,36.34,1.0,0,3,5,60.8,5
67.1,35.73,1.0,2,4,5,52.32,5
72.45,81.86,1.0,1,2,5,63.65,5
74.36,52.22,1.0,1,1,3,64.81,3
50.11,21.24,1.0,2,3,2,39.03,1
100.0,90.38,1.0,0,1,1,88.64,2
48.51,31.81,1.0,4,4,5,29.27,4
68.23,51.76,1.0,1,2,3,59.71,3
76.99,52.32,1.0,1,2,1,62.7,1
64.36,36.77,1.0,2,5,3,47.09,3
74.13,33.35,1.0,0,1,3,61.76,3
84.32,72.42,1.0,0,1,4,71.74,4
67.53,50.31,1.0,0,2,2,64.56,2
79.2,53.23,1.0,0,3,2,70.54,2
88.6,54.79,1.0,0,1,2,69.05,2
85.0,45.24,1.0,0,1,3,76.91,3
83.67,42.36,1.0,0,1,1,75.86,1
51.99,47.13,1.0,3,7,4,44.66,3
87.0,75.76,1.0,0,1,3,80.91,4
68.48,67.04,1.0,0,5,2,70.56,2
67.7,44.75,1.0,0,1,5,66.87,5
60.51,35.28,1.0,1,1,2,55.21,2
60.86,73.11,1.0,0,2,4,72.82,4
47.96,32.91,1.0,1,3,3,43.22,2
80.51,73.98,1.0,0,3,2,69.24,2
64.57,12.42,1.0,1,3,3,50.89,2
81.98,67.34,1.0,1,1,1,76.03,1
89.27,64.15,1.0,0,1,3,77.13,4
100.0,76.24,1.0,0,1,1,88.82,2
58.85,62.59,1.0,0,2,2,65.37,1
90.9,86.13,1.0,0,1,2,82.03,3
44.29,29.43,1.0,1,3,2,38.11,1
100.0,100.0,1.0,0,1,1,92.38,2
52.06,10.8,1.0,1,4,5,44.31,4
61.02,39.08,1.0,0,1,2,57.17,2
66.94,51.8,1.0,1,5,3,55.26,3
79.18,81.25,1.0,0,2,3,78.93,3
67.8,29.85,1.0,0,3,3,56.93,2
58.46,25.37,1.0,1,3,2,51.67,1
100.0,74.64,1.0,0,1,1,80.29,2
70.43,28.64,0.0,1,2,1,34.22,1
75.18,72.54,1.0,1,1,2,64.82,2
90.45,59.07,1.0,1,1,1,72.43,1
77.19,75.01,1.0,1,1,1,73.67,1
90.9,85.92,1.0,0,1,1,80.15,2
76.03,49.65,1.0,0,2,3,65.69,3
48.95,39.93,1.0,3,2,2,35.95,1
61.94,53.14,1.0,0,1,1,62.31,1
68.98,71.83,0.0,0,3,2,47.39,1
60.19,35.44,1.0,2,1,4,42.21,4
74.75,65.06,1.0,1,4,1,69.02,1
85.53,63.33,1.0,1,1,2,69.51,3
32.44,10.0,1.0,2,7,5,27.24,4
50.4,25.84,1.0,2,1,5,43.37,4
68.39,41.51,1.0,1,4,3,57.38,3
89.64,73.01,1.0,0,1,3,78.4,4
58.56,58.15,1.0,1,3,3,54.69,2
62.54,44.34,1.0,1,2,3,56.14,3
79.48,57.08,1.0,0,2,2,71.96,2
100.0,66.13,1.0,1,2,1,80.79,2
50.35,39.48,1.0,4,2,4,40.94,3
86.53,51.29,1.0,0,2,3,73.89,3
86.86,41.37,1.0,0,1,1,64.17,1
74.48,45.34,0.0,1,3,1,32.68,1
31.61,14.74,0.0,3,5,5,8.33,4
70.77,65.0,1.0,0,4,3,65.02,3
78.98,57.34,1.0,1,1,2,63.91,2
75.99,63.27,1.0,0,1,1,73.93,1
89.66,91.04,1.0,0,1,1,81.19,2
51.78,50.08,1.0,1,1,3,51.05,2
64.95,51.86,1.0,0,1,1,65.78,1
40.07,30.03,0.0,1,2,5,17.17,4
91.38,76.99,1.0,0,1,3,80.12,4
60.15,44.63,1.0,0,3,2,54.78,2
92.11,61.74,1.0,0,1,1,73.31,2
67.79,55.26,1.0,0,2,3,62.37,3
49.48,12.88,1.0,2,4,1,39.46,1
81.34,64.44,1.0,0,1,1,69.51,1
78.95,74.77,1.0,0,2,2,77.53,2
93.15,55.47,1.0,0,1,1,82.26,1
66.95,56.04,1.0,1,3,2,60.9,2
76.49,47.12,1.0,0,2,1,64.27,1
69.69,43.66,1.0,1,2,3,56.6,3
82.21,26.07,0.0,0,2,2,42.51,1
60.35,20.13,0.0,0,1,2,37.06,1
60.75,40.79,1.0,1,2,4,57.89,4
45.27,44.29,0.0,3,4,4,15.75,3
63.06,63.6,1.0,0,4,2,68.72,2
73.22,28.97,1.0,0,3,3,56.65,2
80.29,63.19,1.0,0,2,3,75.69,3
98.38,75.62,1.0,0,3,1,81.42,2
100.0,93.36,1.0,0,1,2,85.54,3
60.69,28.33,1.0,1,3,2,52.74,1
67.76,51.96,1.0,0,2,1,70.46,1
72.55,61.18,1.0,1,2,2,64.69,2
88.44,80.9,1.0,0,1,1,76.86,2
40.7,32.57,1.0,2,3,4,38.35,3
74.26,35.04,1.0,1,1,2,53.31,2
49.07,19.02,1.0,3,2,3,32.7,2
87.36,65.87,1.0,0,1,3,80.35,4
31.83,10.0,1.0,3,3,2,20.2,1
48.8,10.0,0.0,3,5,3,19.49,2
57.12,71.57,1.0,1,1,3,64.96,2
82.23,37.95,1.0,0,2,1,67.85,1
70.06,51.26,1.0,1,2,2,62.82,2
78.85,68.48,1.0,0,2,2,72.0,2
70.48,17.35,1.0,0,2,2,58.57,1
56.37,23.77,1.0,1,3,3,43.95,2
91.67,79.62,1.0,0,1,1,81.38,2
53.88,53.9,1.0,3,4,3,43.59,2
77.71,57.23,1.0,0,2,4,69.82,4
88.35,59.19,1.0,1,1,3,72.59,3
68.42,37.01,1.0,0,3,3,63.94,3
71.69,49.61,1.0,0,2,3,66.83,3
52.48,40.05,0.0,2,3,2,28.4,1
52.05,22.58,1.0,3,4,2,34.71,1
61.67,38.62,1.0,0,5,2,60.25,2
69.81,53.71,1.0,0,3,1,65.03,1
59.96,71.12,1.0,2,1,1,56.87,1
41.44,37.84,0.0,3,5,3,16.86,2
87.8,76.09,1.0,0,2,2,76.2,3
94.4,84.88,1.0,1,1,1,79.78,2
45.23,44.47,1.0,1,4,4,44.05,3
53.43,44.87,1.0,1,7,2,47.81,1
84.13,52.44,1.0,0,1,2,69.22,2
57.4,44.96,1.0,1,1,3,53.09,2
72.36,62.62,1.0,0,2,3,62.82,3
83.57,80.82,1.0,0,2,2,70.0,2
65.03,38.27,0.0,1,2,2,31.59,1
62.32,39.81,1.0,1,2,5,44.27,5
65.89,49.58,1.0,2,2,4,52.16,4
74.87,45.45,1.0,0,2,3,62.42,3
66.03,15.79,1.0,1,1,3,41.82,2
21.85,10.0,0.0,1,2,5,7.24,4
100.0,90.05,1.0,0,1,2,82.77,3
100.0,76.8,1.0,1,2,2,80.75,3
63.23,44.81,1.0,1,1,3,48.96,3
75.62,59.76,1.0,0,1,2,63.89,2
63.58,40.17,1.0,2,3,3,55.31,3
80.18,56.23,1.0,1,1,3,64.19,3
47.54,42.01,0.0,2,4,4,17.45,3
72.18,42.04,1.0,2,3,2,58.21,2
75.85,74.05,1.0,0,1,2,71.92,2
56.29,59.21,1.0,0,2,3,58.23,2
61.12,31.0,0.0,0,2,2,32.05,1
63.01,32.97,1.0,0,2,4,59.44,4
89.06,40.24,1.0,0,1,2,67.79,2
82.87,58.87,0.0,0,1,1,50.52,1
64.93,53.01,1.0,0,4,1,69.73,1
57.42,55.59,1.0,1,4,3,57.71,2
28.07,10.0,1.0,4,3,3,22.31,2
59.11,48.36,1.0,1,3,3,51.57,2
63.2,67.43,1.0,0,5,1,69.33,1
52.54,72.2,1.0,4,3,1,41.82,1
47.77,40.03,1.0,3,2,3,42.48,2
94.54,96.46,1.0,0,1,2,89.16,3
75.03,59.57,1.0,0,1,1,70.81,1
59.33,20.41,1.0,0,2,4,54.63,3
73.92,43.01,1.0,0,1,1,66.45,1
79.32,66.13,1.0,1,1,1,66.51,1
76.67,63.74,1.0,0,1,2,70.22,2
52.2,59.99,1.0,1,3,2,52.52,1
33.97,10.0,0.0,2,4,4,6.6,3
53.83,43.95,1.0,1,6,2,54.74,1
85.87,71.18,1.0,0,3,3,74.81,4
71.46,46.69,1.0,1,4,2,60.42,2
92.11,71.37,1.0,0,2,1,75.72,2
86.67,59.85,1.0,0,2,2,67.65,2
67.88,47.12,1.0,1,1,2,57.15,2
63.13,10.0,1.0,0,1,2,48.87,1
53.12,42.69,1.0,2,3,5,51.14,4
59.31,43.56,1.0,0,3,5,58.29,4
64.17,57.52,1.0,0,4,4,62.64,4
100.0,65.4,1.0,0,1,2,77.92,3
71.3,70.15,1.0,0,2,2,67.34,2
44.2,26.47,1.0,3,7,3,30.98,2
78.33,66.71,1.0,0,4,2,72.57,2
74.82,80.32,1.0,0,2,1,75.88,1
76.72,74.35,1.0,0,4,1,76.81,1
59.83,36.25,1.0,0,4,4,53.25,3
71.32,76.11,1.0,1,4,3,66.34,3
84.71,50.04,1.0,0,1,2,70.57,2
82.82,70.98,1.0,0,1,1,76.92,1
85.94,59.27,1.0,0,1,3,76.9,3
60.17,58.13,1.0,2,4,3,54.42,3
63.16,25.83,1.0,1,2,2,46.02,1
95.26,33.28,1.0,0,1,1,70.4,1
68.8,35.53,1.0,0,2,1,63.43,1
59.89,49.78,1.0,0,4,1,60.99,1
88.36,66.1,1.0,0,1,2,74.56,3
100.0,67.21,1.0,0,1,1,86.06,2
57.2,42.03,1.0,1,3,3,52.61,2
70.81,39.5,1.0,2,2,2,56.42,2
77.31,35.64,1.0,0,2,1,63.29,1
47.63,25.16,1.0,3,1,2,39.22,1
94.06,81.69,1.0,0,1,3,84.06,4
58.49,45.3,1.0,1,1,3,52.38,2
51.37,49.08,1.0,4,3,1,35.51,1
100.0,92.71,1.0,0,1,1,86.37,2
74.52,53.25,1.0,0,1,2,59.89,2
72.58,67.67,1.0,0,2,3,60.72,3
85.63,82.08,1.0,0,1,2,78.93,3
62.17,53.72,0.0,1,4,2,38.54,1
82.9,73.46,1.0,0,2,2,77.08,2
90.22,53.4,1.0,0,1,2,76.84,2
63.27,56.47,1.0,1,4,2,53.92,2
65.25,29.89,1.0,1,2,2,49.83,1
50.79,30.5,1.0,4,8,4,32.29,3
68.86,39.12,1.0,0,2,1,63.87,1
69.65,65.83,1.0,2,1,3,64.89,3
47.28,42.92,1.0,3,4,4,36.78,3
70.81,55.06,1.0,0,2,3,58.41,3
100.0,100.0,1.0,0,1,1,93.59,2
67.79,56.82,1.0,2,3,3,60.53,3
90.93,66.68,1.0,0,2,2,78.44,3
65.52,59.12,1.0,1,7,2,57.42,2
63.0,27.69,1.0,1,3,4,41.87,3
36.58,16.21,0.0,2,3,5,14.78,4
76.77,48.81,1.0,0,2,2,61.57,2
60.11,40.19,1.0,1,4,5,51.32,5
62.51,35.44,1.0,1,1,2,56.0,2
100.0,100.0,1.0,0,1,1,93.36,2
48.2,10.13,0.0,1,2,5,25.27,4
98.51,65.97,1.0,0,1,1,87.91,2
81.03,60.96,1.0,0,1,2,75.26,2
81.24,43.2,1.0,0,2,1,69.96,1
51.18,10.0,1.0,2,4,4,44.27,3
61.27,62.15,1.0,1,2,1,53.91,1
75.81,43.68,1.0,0,3,3,65.51,3
71.83,33.19,1.0,1,4,2,52.27,2
64.79,42.89,1.0,1,1,2,58.0,2
73.93,80.93,1.0,0,3,2,75.85,2
84.11,55.19,1.0,0,2,3,71.77,3
57.16,29.41,0.0,1,2,4,27.04,3
79.49,39.78,1.0,0,2,3,68.28,3
79.23,55.35,1.0,1,1,3,70.15,3
85.49,54.81,1.0,0,3,2,67.66,2
48.7,39.91,0.0,3,2,4,17.6,3
92.7,52.65,1.0,0,1,2,72.12,2
99.21,81.39,1.0,0,1,3,86.99,4
80.42,83.88,1.0,0,2,1,76.82,1
62.24,68.41,1.0,1,4,1,66.17,1
75.01,53.52,1.0,0,2,5,73.34,5
71.13,31.56,1.0,1,2,2,57.57,2
93.51,72.42,1.0,0,1,1,80.78,2
100.0,70.29,1.0,1,1,1,77.0,2
43.92,46.62,0.0,3,2,3,24.88,2
85.56,66.92,1.0,1,3,2,67.56,3
80.42,56.45,1.0,0,3,1,71.18,1
75.49,68.15,1.0,0,3,2,71.04,2
45.47,25.36,0.0,1,1,3,27.78,2
65.98,54.04,1.0,0,1,1,63.32,1
76.08,61.9,1.0,0,1,4,64.98,4
74.36,58.18,1.0,0,2,3,61.29,3
76.14,52.92,1.0,0,1,3,63.11,3
79.97,52.34,1.0,0,1,2,74.09,2
92.73,72.5,1.0,0,2,1,85.48,2
70.04,49.49,1.0,1,6,2,61.43,2
54.71,35.08,0.0,1,2,3,34.69,2
49.65,36.51,0.0,2,2,1,23.38,1
62.14,30.35,1.0,1,1,2,52.39,2
87.59,73.3,1.0,0,1,4,77.72,5
91.82,68.17,1.0,0,1,1,73.47,2
71.22,55.91,0.0,1,1,4,38.53,3
60.19,42.43,1.0,0,1,3,64.13,3
53.32,12.87,1.0,4,5,3,25.95,2
81.71,57.7,1.0,0,1,3,70.35,3
81.95,64.42,1.0,0,2,2,66.76,2
92.18,64.09,1.0,1,1,1,70.33,2
71.94,63.1,1.0,0,1,2,65.05,2
81.57,82.78,1.0,0,3,1,81.2,1
34.24,49.57,0.0,3,4,3,17.72,2
73.27,62.59,1.0,0,1,3,68.27,3
88.84,59.01,1.0,1,1,1,70.38,1
69.06,48.95,1.0,1,1,2,61.33,2
65.43,37.38,0.0,1,3,3,36.98,2
70.54,52.86,1.0,1,2,1,60.75,1
87.24,75.0,1.0,0,2,1,80.37,2
66.98,26.8,1.0,0,4,1,53.5,1
72.31,35.16,1.0,0,3,3,57.48,3
74.64,40.44,1.0,0,3,1,60.44,1
80.78,65.6,1.0,0,2,1,74.52,1
72.97,71.14,1.0,1,3,2,66.29,2
68.8,36.79,1.0,1,4,2,49.66,2
77.16,52.38,1.0,0,1,2,61.27,2
91.33,87.61,1.0,0,1,2,77.1,3
57.75,42.1,1.0,1,3,2,57.95,1
71.76,14.54,1.0,1,2,1,45.36,1
74.2,54.64,1.0,0,2,3,61.02,3
89.47,58.24,1.0,0,2,2,73.09,2
84.64,42.62,1.0,0,1,1,63.92,1
85.18,59.26,1.0,0,1,1,67.06,1
47.07,31.56,0.0,4,2,4,17.81,3
44.49,34.34,0.0,2,4,4,16.8,3
